ticker,Mean R^2,"Mean R^2, firm","Mean R^2, year","Mean R^2, rolling"
DS,-0.1717395782470703,-0.17297327693883857,-0.16266914661071952,-0.07327123888796572
DSCI,0.046039879322052,-0.08569138199036797,0.22977600099586415,0.2447279359853778
DSCO,0.3278539180755615,0.23584268311972312,0.4603965872107032,0.47435463542661616
DSKE,0.43743282556533813,-0.6165119503062979,-0.06321622523821024,0.06759578759523499
DSPG,0.08494490385055542,-0.042987737463972886,0.11271267078112124,-0.004901998329029489
DST,-0.158250093460083,-0.15788956463393733,-0.13809681829262144,-0.1642700676887885
DSW,0.05476045608520508,0.014020458315173845,0.04451439879292207,0.05735507232900827
DSX,0.07149499654769897,0.07535582533585983,0.022375766639349814,0.069723542948675
DTE,0.34625470638275146,0.1708723818469029,0.1412736609475701,0.16215525450720203
DTEA,0.014295458793640137,-0.03868121285382431,0.19277164065800312,0.19293408812249235
DTG,-0.09744656085968018,0.026170077410861525,-0.13828242508462174,-0.0226946618892101
DTLK,-0.014904618263244629,-0.010834815262889208,0.17753424005406493,0.18861348632144237
DTSI,0.16246896982192993,0.35304801458540735,0.12447015733315425,0.08933579659604707
DTV,0.27930229902267456,0.09708307640608616,0.16277863506716939,0.1660795701158756
DUF,-0.5920661687850952,-9.148963732395565,-0.6159706204402755,-0.5852486292806136
DUK,0.4959971308708191,0.1720163131571908,0.3428631719246268,0.3496612341026103
DVA,0.1756209135055542,-0.00904178230192243,0.18692994712332445,0.14038478448872682
DVAX,0.21158647537231445,0.05282770079170751,0.2581453181147816,0.25134773104205466
DVMT,-0.6916563510894775,-0.7644312519549663,-0.28888778196306664,-0.3730503695768681
DVN,0.13765710592269897,0.13767185298572526,0.02030006304194243,0.04495468998261409
DW,0.2833160161972046,0.10246127131305727,0.1388876781315337,0.0985837199519699
DWA,-0.08483016490936279,-0.25854772883501664,-0.08356487613213126,-0.06879595859216381
DWCH,-0.24631309509277344,-0.32036365950546375,-0.34897042912015164,-0.31459248092019343
DWDP,-0.058882832527160645,-0.07158315582922237,-0.06978074921146926,-0.07098355887151042
